REF_DATE,GEO,DGUID,Financial market statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-09-01,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-09-02,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,,..,,,2
2019-09-03,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.53,,,,2
2019-09-04,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.54,,,,2
2019-09-05,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.61,,,,2
2019-09-06,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.64,,,,2
2019-09-07,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-09-08,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-09-09,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-09-10,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2019-09-11,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2019-09-12,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2019-09-13,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2019-09-14,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-09-15,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-09-16,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2019-09-17,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2019-09-18,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2019-09-19,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2019-09-20,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2019-09-21,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-09-22,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-09-23,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-09-24,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.67,,,,2
2019-09-25,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2019-09-26,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2019-09-27,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2019-09-28,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-09-29,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-09-30,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2019-10-01,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2019-10-02,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-10-03,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.65,,,,2
2019-10-04,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.63,,,,2
2019-10-05,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-10-06,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-10-07,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.64,,,,2
2019-10-08,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.65,,,,2
2019-10-09,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.65,,,,2
2019-10-10,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.68,,,,2
2019-10-11,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2019-10-12,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-10-13,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-10-14,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,,..,,,2
2019-10-15,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2019-10-16,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2019-10-17,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2019-10-18,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2019-10-19,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-10-20,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-10-21,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.74,,,,2
2019-10-22,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2019-10-23,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2019-10-24,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2019-10-25,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2019-10-26,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-10-27,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-10-28,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.74,,,,2
2019-10-29,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.74,,,,2
2019-10-30,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2019-10-31,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.68,,,,2
2019-11-01,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.67,,,,2
2019-11-02,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-11-03,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-11-04,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.68,,,,2
2019-11-05,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2019-11-06,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2019-11-07,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2019-11-08,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-11-09,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-11-10,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-11-11,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,,..,,,2
2019-11-12,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-11-13,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-11-14,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-11-15,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-11-16,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-11-17,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-11-18,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.67,,,,2
2019-11-19,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.68,,,,2
2019-11-20,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.66,,,,2
2019-11-21,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.68,,,,2
2019-11-22,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-11-23,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-11-24,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-11-25,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-11-26,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2019-11-27,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2019-11-28,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2019-11-29,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2019-11-30,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-12-01,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-12-02,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2019-12-03,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2019-12-04,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2019-12-05,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2019-12-06,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2019-12-07,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-12-08,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-12-09,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2019-12-10,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.74,,,,2
2019-12-11,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.74,,,,2
2019-12-12,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.74,,,,2
2019-12-13,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2019-12-14,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-12-15,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-12-16,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.75,,,,2
2019-12-17,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.76,,,,2
2019-12-18,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.77,,,,2
2019-12-19,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.77,,,,2
2019-12-20,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.76,,,,2
2019-12-21,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-12-22,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-12-23,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.76,,,,2
2019-12-24,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.75,,,,2
2019-12-25,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,,..,,,2
2019-12-26,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,,..,,,2
2019-12-27,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.74,,,,2
2019-12-28,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-12-29,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2019-12-30,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.75,,,,2
2019-12-31,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.74,,,,2
2020-01-01,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,,..,,,2
2020-01-02,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2020-01-03,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2020-01-04,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-01-05,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-01-06,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2020-01-07,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.73,,,,2
2020-01-08,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2020-01-09,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2020-01-10,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.75,,,,2
2020-01-11,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-01-12,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-01-13,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.72,,,,2
2020-01-14,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2020-01-15,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2020-01-16,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.71,,,,2
2020-01-17,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2020-01-18,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-01-19,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-01-20,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.70,,,,2
2020-01-21,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.69,,,,2
2020-01-22,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.67,,,,2
2020-01-23,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.65,,,,2
2020-01-24,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.64,,,,2
2020-01-25,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-01-26,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-01-27,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.60,,,,2
2020-01-28,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.62,,,,2
2020-01-29,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.62,,,,2
2020-01-30,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.62,,,,2
2020-01-31,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.60,,,,2
2020-02-01,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-02-02,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-02-03,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.61,,,,2
2020-02-04,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.63,,,,2
2020-02-05,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.64,,,,2
2020-02-06,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.64,,,,2
2020-02-07,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.63,,,,2
2020-02-08,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-02-09,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-02-10,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.63,,,,2
2020-02-11,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.61,,,,2
2020-02-12,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.64,,,,2
2020-02-13,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.64,,,,2
2020-02-14,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.63,,,,2
2020-02-15,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-02-16,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-02-17,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,,..,,,2
2020-02-18,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.62,,,,2
2020-02-19,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.63,,,,2
2020-02-20,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.62,,,,2
2020-02-21,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.58,,,,2
2020-02-22,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-02-23,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-02-24,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.52,,,,2
2020-02-25,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.51,,,,2
2020-02-26,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.51,,,,2
2020-02-27,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.47,,,,2
2020-02-28,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.35,,,,2
2020-02-29,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-03-01,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-03-02,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.33,,,,2
2020-03-03,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.17,,,,2
2020-03-04,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,1.04,,,,2
2020-03-05,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.89,,,,2
2020-03-06,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.73,,,,2
2020-03-07,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-03-08,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-03-09,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.59,,,,2
2020-03-10,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.63,,,,2
2020-03-11,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.55,,,,2
2020-03-12,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.52,,,,2
2020-03-13,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.53,,,,2
2020-03-14,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-03-15,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-03-16,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.33,,,,2
2020-03-17,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.38,,,,2
2020-03-18,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.37,,,,2
2020-03-19,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.40,,,,2
2020-03-20,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.39,,,,2
2020-03-21,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-03-22,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-03-23,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.39,,,,2
2020-03-24,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.45,,,,2
2020-03-25,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.44,,,,2
2020-03-26,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.41,,,,2
2020-03-27,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.28,,,,2
2020-03-28,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
2020-03-29,Canada,2016A000011124,"Treasury Bills, 1-year",Percent,239,units,0,v39067,1.28,0.00,,,,2
